Season,Giornata,Team,Player,V,G,A,R,RS,AG,AM,ES,FV,Role
2016,19,torino,Iturbe J.,6.0,,,,,,,,6.0,T
2016,19,udinese,Karnezis O.,5.0,-2.0,,,,,,,3.0,P
2016,19,udinese,Danilo L.,6.0,,,,,,,,6.0,D
2016,19,udinese,Felipe D.,6.0,,,,,,,,6.0,D
2016,19,udinese,Widmer S.,5.5,,,,,,,,5.5,D
2016,19,udinese,Samir ,6.5,,1.0,,,,,,7.5,D
2016,19,udinese,Fofana S.,5.5,,,,,,1.0,,5.0,C
2016,19,udinese,Jankto J.,7.0,1.0,,,,,1.0,,9.5,C
2016,19,udinese,Kums S.,6.0,,,,,,,,6.0,C
2016,19,udinese,De Paul R.,6.0,,,,,,,,6.0,T
2016,19,udinese,Thereau C.,5.5,,,,,,1.0,,5.0,A
2016,19,udinese,Zapata D.,6.0,,,,,,,,6.0,A
2016,19,udinese,Hallfredsson E.,6.0,,,,,,,,6.0,C
2016,19,udinese,Matos R.,,,,,,,,,,T
2016,19,udinese,Perica S.,5.5,,,,,,,,5.5,A
2016,20,atalanta,Berisha E.,5.0,-2.0,,,,,,,3.0,P
2016,20,atalanta,Masiello A.,6.0,,,,,,,,6.0,D
2016,20,atalanta,Caldara M.,6.0,,,,,,,,6.0,D
2016,20,atalanta,Conti A.,6.5,,,,,,1.0,,6.0,D
2016,20,atalanta,Konko A.,6.0,,,,,,,,6.0,D
2016,20,atalanta,Zukanovic E.,5.0,,,,,,,,5.0,D
2016,20,atalanta,Kurtic J.,6.0,,,,,,,,6.0,C
2016,20,atalanta,Freuler R.,6.5,,1.0,,,,,,7.5,C
2016,20,atalanta,Gomez A.,7.0,,,,,,,,7.0,T
2016,20,atalanta,Spinazzola L.,6.0,,,,,,,,6.0,T
2016,20,atalanta,Petagna A.,7.0,1.0,,,,,,,10.0,A
2016,20,atalanta,Grassi A.,6.0,,,,,,1.0,,5.5,C
2016,20,atalanta,Dalessandro M.,5.5,,,,,,,,5.5,T
2016,20,atalanta,Paloschi A.,5.5,,,,,,,,5.5,A
2016,20,bologna,Mirante A.,6.0,,,,,,,,6.0,P
2016,20,bologna,Maietta D.,6.0,,,,,,1.0,,5.5,D
2016,20,bologna,Torosidis V.,6.0,,,,,,,,6.0,D
2016,20,bologna,Masina A.,6.0,,,,,,1.0,,5.5,D
2016,20,bologna,Gastaldello D.,6.0,,,,,,1.0,,5.5,D
2016,20,bologna,Viviani F.,6.0,,,,,,,,6.0,C
2016,20,bologna,Nagy A.,6.0,,,,,,1.0,,5.5,C
2016,20,bologna,Dzemaili B.,7.0,1.0,,,,,,,10.0,C
2016,20,bologna,Di Francesco F.,6.0,,,,,,,,6.0,T
2016,20,bologna,Krejci L.,6.5,,,,,,,,6.5,T
2016,20,bologna,Destro M.,6.0,,,,,,,,6.0,A
2016,20,bologna,Krafth E.,6.0,,,,,,,,6.0,D
2016,20,bologna,Oikonomou M.,6.0,,,,,,,,6.0,D
2016,20,bologna,Pulgar E.,,,,,,,,,,C
2016,20,cagliari,Rafael A.,7.0,-1.0,,,,,,,6.0,P
2016,20,cagliari,Ceppitelli L.,6.0,,,,,,,,6.0,D
2016,20,cagliari,Murru N.,6.0,,,,,,,,6.0,D
2016,20,cagliari,Capuano M.,5.5,,,,,,,1.0,4.5,D
2016,20,cagliari,Isla M.,6.5,,,,,,,,6.5,D
2016,20,cagliari,Tachtsidis P.,6.0,,,,,,,,6.0,C
2016,20,cagliari,Barella N.,7.5,,,,,,,,7.5,C
2016,20,cagliari,Dessena D.,6.0,,,,,,,,6.0,C
2016,20,cagliari,Farias D.,7.5,1.0,,1.0,,,1.0,,10.0,T
2016,20,cagliari,Joao Pedro ,7.0,1.0,,,,,1.0,,9.5,T
2016,20,cagliari,Borriello M.,8.0,2.0,,,,,,,14.0,A
2016,20,cagliari,Salamon B.,,,,,,,,,,D
2016,20,cagliari,Munari G.,,,,,,,,,,C
2016,20,cagliari,Sau M.,6.0,,,,,,,,6.0,A
2016,20,chievo,Sorrentino S.,7.0,-3.0,,,,,,,4.0,P
2016,20,chievo,Gobbi M.,5.5,,,,,,,,5.5,D
2016,20,chievo,Dainelli D.,6.0,,,,,,,,6.0,D
2016,20,chievo,Frey N.,6.0,,,,,,,,6.0,D
2016,20,chievo,Gamberini A.,5.5,,,,,,,,5.5,D
2016,20,chievo,Bastien S.,5.5,,,,,,,,5.5,C
2016,20,chievo,Radovanovic I.,5.5,,,,,,1.0,,5.0,C
2016,20,chievo,Castro L.,5.5,,,,,,,,5.5,C
2016,20,chievo,Birsa V.,6.0,,1.0,,,,1.0,,6.5,T
2016,20,chievo,Pellissier S.,6.5,1.0,,,,,,,9.5,A
2016,20,chievo,Meggiorini R.,6.0,,,,,,,,6.0,A
2016,20,chievo,Spolli N.,5.0,,,,,,1.0,,4.5,D
2016,20,chievo,Izco M.,5.5,,,,,,,,5.5,C
2016,20,chievo,De Guzman J.,5.5,,,,,,,,5.5,T
2016,20,crotone,Cordaz A.,6.0,-1.0,,,,,,,5.0,P
2016,20,crotone,Ferrari G.,5.5,,,,,,,,5.5,D
2016,20,crotone,Martella B.,5.5,,,,,,,,5.5,D
2016,20,crotone,Ceccherini F.,6.0,,,,,,,,6.0,D
2016,20,crotone,Rosi A.,5.5,,,,,,,,5.5,D
2016,20,crotone,Crisetig L.,5.0,,,,,,,,5.0,C
2016,20,crotone,Capezzi L.,5.5,,,,,,,,5.5,C
2016,20,crotone,Rohden M.,5.5,,,,,,,,5.5,C
2016,20,crotone,Palladino R.,6.5,,,,,,1.0,,6.0,T
2016,20,crotone,Trotta M.,5.0,,,,,,,,5.0,A
2016,20,crotone,Falcinelli D.,5.5,,,,,,1.0,,5.0,A
2016,20,crotone,Gnahore E.,5.5,,,,,,,,5.5,C
2016,20,crotone,Nalini A.,5.5,,,,,,,,5.5,T
2016,20,crotone,Simy ,5.0,,,,,,,,5.0,A
2016,20,empoli,Skorupski L.,6.5,,,,,,,,6.5,P
2016,20,empoli,Cosic U.,6.0,,,,,,1.0,,5.5,D
2016,20,empoli,Laurini V.,6.5,,,,,,,,6.5,D
2016,20,empoli,Pasqual M.,6.0,,,,,,,,6.0,D
2016,20,empoli,Bellusci G.,6.5,,,,,,,,6.5,D
2016,20,empoli,Diousse A.,6.0,,,,,,1.0,,5.5,C
2016,20,empoli,Croce D.,6.5,,,,,,,,6.5,C
2016,20,empoli,Saponara R.,5.5,,,,,,,,5.5,T
2016,20,empoli,Krunic R.,5.5,,,,,,,,5.5,T
2016,20,empoli,Mchedlidze L.,5.0,,,,1.0,,1.0,,1.5,A
2016,20,empoli,Marilungo G.,5.5,,,,,,,,5.5,A
2016,20,empoli,Costa A.,6.0,,,,,,,,6.0,D
2016,20,empoli,Tello A.,,,,,,,,,,C
2016,20,empoli,Pucciarelli M.,5.5,,,,,,,,5.5,A
2016,20,fiorentina,Tatarusanu C.,6.5,-1.0,,,,,,,5.5,P
2016,20,fiorentina,Olivera M.,5.5,,,,,,,,5.5,D
2016,20,fiorentina,Astori D.,6.5,,,,,,,,6.5,D
2016,20,fiorentina,Rodriguez G.,6.5,,,,,,,,6.5,D
2016,20,fiorentina,Valero B.,6.5,,,,,,,,6.5,C
2016,20,fiorentina,Vecino M.,7.0,,,,,,1.0,,6.5,C
2016,20,fiorentina,Badelj M.,7.0,1.0,,,,,,,10.0,C
2016,20,fiorentina,Sanchez C.,7.0,,,,,,,,7.0,C
2016,20,fiorentina,Chiesa F.,7.5,,,,,,1.0,,7.0,T
2016,20,fiorentina,Bernardeschi F.,6.5,,1.0,,,,,,7.5,T
2016,20,fiorentina,Kalinic N.,7.5,1.0,,,,,1.0,,10.0,A
2016,20,fiorentina,Cristoforo S.,6.5,,,,,,,,6.5,C
2016,20,fiorentina,Ilicic J.,,,,,,,,,,T
2016,20,fiorentina,Tello C.,,,,,,,,,,T
2016,20,genoa,Lamanna E.,5.5,-4.0,,,,,,,1.5,P
2016,20,genoa,Izzo A.,5.5,,,,,,,,5.5,D
2016,20,genoa,Edenilson A.,6.0,,1.0,,,,,,7.0,D
2016,20,genoa,Munoz E.,5.0,,,,,,,,5.0,D
2016,20,genoa,Burdisso N.,5.0,,,,,,,,5.0,D
2016,20,genoa,Laxalt D.,5.5,,,,,,,,5.5,C
2016,20,genoa,Cofie I.,4.5,,,,,,,,4.5,C
2016,20,genoa,Rigoni L.,5.5,,,,,,1.0,,5.0,C
2016,20,genoa,Ocampos L.,5.0,,,,,,,,5.0,T
2016,20,genoa,Simeone G.,6.5,1.0,,,,,,,9.5,A
2016,20,genoa,Cataldi D.,6.0,,,,,,1.0,,5.5,C
2016,20,genoa,Ninkovic N.,5.0,,,,,,,,5.0,T
2016,20,genoa,Lazovic D.,5.5,,,,,,,,5.5,T
2016,20,genoa,Pinilla M.,6.0,,,,,,,,6.0,A
2016,20,inter,Handanovic S.,6.5,-1.0,,,,,,,5.5,P
2016,20,inter,Dambrosio D.,5.5,,,,,,,,5.5,D
2016,20,inter,Miranda J.,6.5,,,,,,,,6.5,D
2016,20,inter,Ansaldi C.,5.5,,,,,,,,5.5,D
2016,20,inter,Murillo J.,6.0,,,,,,,,6.0,D
2016,20,inter,Gagliardini R.,7.5,,,,,,,,7.5,C
2016,20,inter,Kondogbia G.,7.0,,,,,,,,7.0,C
2016,20,inter,Joao Mario ,5.5,,,,,,,,5.5,T
2016,20,inter,Perisic I.,6.5,1.0,,,,,,,9.5,T
2016,20,inter,Candreva A.,6.0,,1.0,,,,,,7.0,T
2016,20,inter,Icardi M.,7.0,1.0,,,,,,,10.0,A
2016,20,inter,Banega E.,6.5,,,,,,,,6.5,T
2016,20,inter,Palacio R.,,,1.0,,,,,,7.0,A
2016,20,inter,Eder C.,7.0,1.0,,,,,,,10.0,A
2016,20,juventus,Buffon G.,5.5,-2.0,,,,,,,3.5,P
2016,20,juventus,Barzagli A.,5.5,,,,,,,,5.5,D
2016,20,juventus,Chiellini G.,4.5,,,,,,1.0,,4.0,D
2016,20,juventus,Bonucci L.,5.0,,,,,,1.0,,4.5,D
2016,20,juventus,Alex Sandro ,5.5,,,,,,1.0,,5.0,D
2016,20,juventus,Khedira S.,5.0,,,,,,,,5.0,C
2016,20,juventus,Sturaro S.,5.0,,,,,,1.0,,4.5,C
2016,20,juventus,Marchisio C.,5.0,,,,,,,,5.0,C
2016,20,juventus,Cuadrado J.,5.5,,,,,,,,5.5,T
2016,20,juventus,Higuain G.,6.0,1.0,,,,,,,9.0,A
2016,20,juventus,Dybala P.,5.0,,,,,,1.0,,4.5,A
2016,20,juventus,Rincon T.,,,,,,,,,,C
2016,20,juventus,Pjaca M.,5.5,,,,,,,,5.5,T
2016,20,juventus,Mandzukic M.,6.0,,,,,,,,6.0,A
2016,20,lazio,Marchetti F.,7.0,-1.0,,,,,,,6.0,P
2016,20,lazio,Radu S.,6.0,,,,,,,,6.0,D
2016,20,lazio,Bastos ,5.0,,,,,,,,5.0,D
2016,20,lazio,De Vrij S.,6.0,,,,,,,,6.0,D
2016,20,lazio,Lulic S.,6.5,,1.0,,,,1.0,,7.0,C
2016,20,lazio,Milinkovic S.,7.5,1.0,,,,,1.0,,10.0,C
2016,20,lazio,Parolo M.,6.5,,,,,,1.0,,6.0,C
2016,20,lazio,Biglia L.,6.0,,,,,,1.0,,5.5,C
2016,20,lazio,Anderson F.,6.5,,,,,,,,6.5,T
2016,20,lazio,Alberto L.,6.0,,,,,,,,6.0,T
2016,20,lazio,Immobile C.,7.5,1.0,,1.0,,,1.0,,10.0,A
2016,20,lazio,Patric ,6.5,,,,,,,,6.5,D
2016,20,lazio,Wallace ,,,,,,,,,,D
2016,20,lazio,Djordjevic F.,,,,,,,,,,A
2016,20,milan,Donnarumma G.,7.0,-2.0,,1.0,,,,,8.0,P
2016,20,milan,Calabria D.,6.0,,,,,,,,6.0,D
2016,20,milan,Paletta G.,6.0,,,,,,,,6.0,D
2016,20,milan,Romagnoli A.,4.5,,,,,,,1.0,3.5,D
2016,20,milan,Abate I.,6.0,,,,,,,,6.0,D
2016,20,milan,Bertolacci A.,6.5,1.0,,,,,,,9.5,C
2016,20,milan,Locatelli M.,5.5,,,,,,1.0,,5.0,C
2016,20,milan,Pasalic M.,5.0,,,,,,,,5.0,C
2016,20,milan,Bonaventura G.,6.0,,,,,,,,6.0,T
2016,20,milan,Suso ,6.5,,,,,,,,6.5,T
2016,20,milan,Bacca C.,6.0,1.0,,1.0,,,,,9.0,A
2016,20,milan,Vangioni L.,,,,,,,,,,D
2016,20,milan,Kucka J.,6.0,,,,,,,,6.0,C
2016,20,milan,Niang M.,,,,,,,,,,A
2016,20,napoli,Reina P.,6.0,-1.0,,,,,,,5.0,P
2016,20,napoli,Albiol R.,6.0,,,,,,,,6.0,D
2016,20,napoli,Hysaj E.,6.0,,,,,,,,6.0,D
2016,20,napoli,Tonelli L.,7.0,1.0,,,,,1.0,,9.5,D
2016,20,napoli,Strinic I.,5.0,,,,,,,,5.0,D
2016,20,napoli,Zielinski P.,6.5,,1.0,,,,,,7.5,C
2016,20,napoli,Jorginho F.,6.0,,1.0,,,,,,7.0,C
2016,20,napoli,Hamsik M.,6.5,1.0,,,,,,,9.5,C
2016,20,napoli,Callejon J.,6.0,,,,,,,,6.0,T
2016,20,napoli,Mertens D.,6.5,1.0,,,,,,,9.5,T
2016,20,napoli,Insigne L.,6.0,,,,,,,,6.0,T
2016,20,napoli,Maggio C.,,,,,,,,,,D
2016,20,napoli,Allan M.,6.0,,1.0,,,,,,7.0,C
2016,20,napoli,Giaccherini E.,,,,,,,,,,T
2016,20,palermo,Posavec J.,5.0,-4.0,,,,,,,1.0,P
2016,20,palermo,Vitiello R.,4.0,,,,,,,,4.0,D
2016,20,palermo,Gonzalez G.,4.5,,,,,,,,4.5,D
2016,20,palermo,Goldaniga E.,5.0,,,,,,1.0,,4.5,D
2016,20,palermo,Rispoli A.,6.0,,,,,,,,6.0,D
2016,20,palermo,Pezzella G.,5.5,,,,,,,,5.5,D
2016,20,palermo,Henrique B.,5.0,,,,,,,,5.0,C
2016,20,palermo,Jajalo M.,6.0,,,,,,,,6.0,C
2016,20,palermo,Embalo C.,5.0,,,,,,,,5.0,T
2016,20,palermo,Quaison R.,6.0,1.0,,,,,1.0,,8.5,T
2016,20,palermo,Nestorovski I.,6.0,,1.0,,,,,,7.0,A
2016,20,palermo,Morganella M.,4.5,,,,,,,,4.5,D
2016,20,palermo,Diamanti A.,5.0,,,,,,,,5.0,T
2016,20,palermo,Balogh N.,,,,,,,,,,A
2016,20,pescara,Bizzarri A.,6.0,-3.0,,,,,1.0,,2.5,P
2016,20,pescara,Coda A.,5.0,,,,,,1.0,,4.5,D
2016,20,pescara,Crescenzi A.,5.0,,,,,,,,5.0,D
2016,20,pescara,Zuparic D.,5.0,,,,,,,,5.0,D
2016,20,pescara,Verre V.,6.0,,,,,,,,6.0,C
2016,20,pescara,Memushaj L.,5.5,,,,,,,,5.5,C
2016,20,pescara,Bruno A.,6.0,,,,,,,,6.0,C
2016,20,pescara,Cristante B.,5.0,,,,,,,,5.0,C
2016,20,pescara,Benali A.,6.0,,,,,,1.0,,5.5,T
2016,20,pescara,Caprari G.,6.0,1.0,,1.0,,,,,9.0,T
2016,20,pescara,Gilardino A.,4.5,,,,,,,,4.5,A
2016,20,pescara,Fornasier M.,5.5,,,,,,,,5.5,D
2016,20,pescara,Mitrita A.,5.5,,,,,,,,5.5,T
2016,20,pescara,Cerri A.,5.0,,,,,,,,5.0,A
2016,20,roma,Szczesny W.,6.5,,,,,,,,6.5,P
2016,20,roma,Manolas K.,6.0,,,,,,,,6.0,D
2016,20,roma,Fazio F.,6.5,,,,,,,,6.5,D
2016,20,roma,Emerson P.,6.5,,,,,,,,6.5,D
2016,20,roma,Jesus J.,5.5,,,,,,1.0,,5.0,D
2016,20,roma,Peres B.,6.0,,,,,,,,6.0,D
2016,20,roma,Nainggolan R.,7.0,1.0,,,,,,,10.0,C
2016,20,roma,Strootman K.,7.0,,1.0,,,,,,8.0,C
2016,20,roma,Paredes L.,6.5,,,,,,,,6.5,C
2016,20,roma,El Shaarawy S.,6.0,,,,,,,,6.0,T
2016,20,roma,Dzeko E.,4.5,,,,1.0,,,,1.5,A
2016,20,roma,Totti F.,5.5,,,,,,,,5.5,A
2016,20,sampdoria,Puggioni C.,7.0,,,1.0,,,,,10.0,P
2016,20,sampdoria,Regini V.,6.0,,,,,,,,6.0,D
2016,20,sampdoria,Skriniar M.,5.5,,,,,,,,5.5,D
2016,20,sampdoria,Pereira P.,6.0,,,,,,1.0,,5.5,D
2016,20,sampdoria,Torreira L.,6.0,,,,,,,,6.0,C
2016,20,sampdoria,Palombo A.,5.5,,,,,,1.0,,5.0,C
2016,20,sampdoria,Linetty K.,6.0,,,,,,1.0,,5.5,C
2016,20,sampdoria,Alvarez R.,5.5,,,,,,,,5.5,T
2016,20,sampdoria,Praet D.,5.0,,,,,,,,5.0,T
2016,20,sampdoria,Muriel L.,5.5,,,,,,,,5.5,A
2016,20,sampdoria,Schick P.,5.5,,,,,,,,5.5,A
2016,20,sampdoria,Fernandes B.,5.5,,,,,,,,5.5,C
2016,20,sampdoria,Djuricic F.,,,,,,,,,,T
2016,20,sampdoria,Quagliarella F.,,,,,,,,,,A
2016,20,sassuolo,Consigli A.,6.0,-1.0,,,,,,,5.0,P
2016,20,sassuolo,Acerbi F.,5.5,,,,,,,,5.5,D
2016,20,sassuolo,Letschert T.,5.5,,,,,,,,5.5,D
2016,20,sassuolo,Lirola P.,5.5,,,,,,1.0,,5.0,D
2016,20,sassuolo,Peluso F.,5.5,,,,,,,,5.5,D
2016,20,sassuolo,Aquilani A.,7.0,,,,,,,,7.0,C
2016,20,sassuolo,Mazzitelli L.,6.5,,,,,,1.0,,6.0,C
2016,20,sassuolo,Ragusa A.,7.0,1.0,,,,,,,10.0,T
2016,20,sassuolo,Berardi D.,7.5,,1.0,,,,,,8.5,T
2016,20,sassuolo,Ricci F.,7.0,,,,,,,,7.0,T
2016,20,sassuolo,Matri A.,8.0,2.0,,,,,,,14.0,A
2016,20,sassuolo,Duncan A.,,,,,,,,,,C
2016,20,sassuolo,Politano M.,6.5,1.0,,,,,,,9.5,T
2016,20,sassuolo,Defrel G.,6.5,,1.0,,,,,,7.5,A
2016,20,torino,Hart J.,6.5,-2.0,,,,,,,4.5,P
2016,20,torino,Moretti E.,6.0,,,,,,1.0,,5.5,D
2016,20,torino,Barreca A.,6.0,,,,,,,,6.0,D
2016,20,torino,Zappacosta D.,6.0,,,,,,,,6.0,D
2016,20,torino,Rossettini L.,5.5,,,,,,1.0,,5.0,D
2016,20,torino,Benassi M.,6.5,1.0,,,,,,,9.5,C
2016,20,torino,Valdifiori M.,5.5,,,,,,,,5.5,C
2016,20,torino,Obi J.,6.0,,,,,,1.0,,5.5,C
2016,20,torino,Iago F.,6.5,,,,,,1.0,,6.0,T
2016,20,torino,Ljajic A.,5.0,,,,1.0,,,,2.0,T
2016,20,torino,Belotti A.,7.0,1.0,,,,,1.0,,9.5,A
2016,20,torino,Baselli D.,,,,,,,,,,C
2016,20,torino,Lukic S.,6.0,,,,,,,,6.0,C
2016,20,torino,Iturbe J.,5.0,,,,,,,,5.0,T
2016,20,udinese,Karnezis O.,6.5,-1.0,,,,,,,5.5,P
2016,20,udinese,Samir ,6.5,,,,,,,,6.5,D
2016,20,udinese,Felipe D.,6.0,,,,,,1.0,,5.5,D
2016,20,udinese,Danilo L.,5.5,,,,,,,,5.5,D
2016,20,udinese,Faraoni D.,5.5,,,,,,,,5.5,D
2016,20,udinese,Fofana S.,5.5,,,,,,1.0,,5.0,C
2016,20,udinese,Jankto J.,6.0,,,,,,,,6.0,C
2016,20,udinese,Kums S.,6.0,,,,,,,,6.0,C
2016,20,udinese,De Paul R.,6.0,,,,,,,,6.0,T
2016,20,udinese,Thereau C.,5.0,,,,,,,,5.0,A
2016,20,udinese,Zapata D.,6.0,,,,,,,,6.0,A
2016,20,udinese,Hallfredsson E.,5.5,,,,,,,,5.5,C
2016,20,udinese,Ewandro ,5.0,,,,,,,,5.0,T
2016,20,udinese,Perica S.,6.0,,,,,,,,6.0,A
2016,21,atalanta,Berisha E.,6.0,,,,,,,,6.0,P
2016,21,atalanta,Conti A.,6.5,,,,,,,,6.5,D
2016,21,atalanta,Masiello A.,7.0,,,,,,,,7.0,D
2016,21,atalanta,Caldara M.,6.0,,,,,,,,6.0,D
2016,21,atalanta,Freuler R.,6.0,,,,,,,,6.0,C
2016,21,atalanta,Kurtic J.,6.0,,,,,,1.0,,5.5,C
2016,21,atalanta,Spinazzola L.,7.0,,,,,,,,7.0,T
2016,21,atalanta,Gomez A.,6.5,1.0,,1.0,,,,,9.5,T
2016,21,atalanta,Petagna A.,7.0,,,,,,,,7.0,A
2016,21,atalanta,Toloi R.,,,,,,,,,,D
2016,21,atalanta,Zukanovic E.,6.0,,,,,,,,6.0,D
2016,21,atalanta,Grassi A.,6.0,,,,,,,,6.0,C
2016,21,bologna,Mirante A.,6.0,,,,,,,,6.0,P
2016,21,bologna,Maietta D.,6.0,,,,,,,,6.0,D
2016,21,bologna,Oikonomou M.,6.5,,,,,,,,6.5,D
2016,21,bologna,Masina A.,7.0,,,,,,,,7.0,D
2016,21,bologna,Krafth E.,6.5,,,,,,,,6.5,D
2016,21,bologna,Dzemaili B.,8.0,2.0,,,,,1.0,,13.5,C
2016,21,bologna,Nagy A.,6.0,,,,,,,,6.0,C
2016,21,bologna,Pulgar E.,6.0,,,,,,,,6.0,C
2016,21,bologna,Di Francesco F.,7.0,,,,,,,,7.0,T
2016,21,bologna,Krejci L.,6.5,,1.0,,,,,,7.5,T
2016,21,bologna,Destro M.,6.0,,,,,,1.0,,5.5,A
2016,21,bologna,Donsah G.,6.0,,1.0,,,,,,7.0,C
2016,21,bologna,Verdi S.,6.5,,,,,,,,6.5,T
2016,21,bologna,Rizzo L.,,,,,,,,,,T
2016,21,cagliari,Rafael A.,6.5,-1.0,,,,,,,5.5,P
2016,21,cagliari,Ceppitelli L.,6.0,,,,,,1.0,,5.5,D
2016,21,cagliari,Pisacane F.,5.5,,,,,,1.0,,5.0,D
2016,21,cagliari,Isla M.,6.0,,,,,,,,6.0,D
2016,21,cagliari,Murru N.,5.5,,,,,,,,5.5,D
2016,21,cagliari,Alves B.,5.5,,,,,,,,5.5,D
2016,21,cagliari,Dessena D.,6.0,,,,,,,,6.0,C
2016,21,cagliari,Farago P.,,,,,,,,,,C
2016,21,cagliari,Tachtsidis P.,6.0,,,,,,,,6.0,C
2016,21,cagliari,Barella N.,6.0,,,,,,1.0,,5.5,C
2016,21,cagliari,Joao Pedro ,5.0,,,,,,,1.0,4.0,T
2016,21,cagliari,Farias D.,5.5,,,,,,,,5.5,T
2016,21,cagliari,Borriello M.,6.5,,,,,,,,6.5,A
2016,21,cagliari,Sau M.,5.0,,,,,,,,5.0,A
2016,21,chievo,Sorrentino S.,6.0,-3.0,,,,,,,3.0,P
2016,21,chievo,Cesar B.,6.0,,,,,,1.0,,5.5,D
2016,21,chievo,Gobbi M.,5.5,,,,,,,,5.5,D
2016,21,chievo,Dainelli D.,5.0,,,,,,,,5.0,D
2016,21,chievo,Cacciatore F.,5.5,,,,,,,,5.5,D
2016,21,chievo,Bastien S.,5.0,,,,,,,,5.0,C
2016,21,chievo,Castro L.,6.5,,,,,,,,6.5,C
2016,21,chievo,Birsa V.,6.0,,,,,,1.0,,5.5,T
2016,21,chievo,De Guzman J.,6.0,,,,,,,,6.0,T
2016,21,chievo,Meggiorini R.,6.0,,,,,,1.0,,5.5,A
2016,21,chievo,Pellissier S.,6.0,,,,,,,,6.0,A
2016,21,chievo,Hetemaj P.,5.5,,,,,,,,5.5,C
2016,21,chievo,Izco M.,,,,,,,,,,C
2016,21,chievo,Inglese R.,5.5,,,,,,,,5.5,A
2016,21,crotone,Cordaz A.,6.0,-2.0,,,,,,,4.0,P
2016,21,crotone,Ferrari G.,6.0,1.0,,,,,,,9.0,D
2016,21,crotone,Rosi A.,5.0,,,,,,1.0,,4.5,D
2016,21,crotone,Sampirisi M.,6.5,,,,,,,,6.5,D
2016,21,crotone,Ceccherini F.,7.0,1.0,,,,,,,10.0,D
2016,21,crotone,Rohden M.,5.5,,,,,,,,5.5,C
2016,21,crotone,Barberis A.,6.0,,1.0,,,,,,7.0,C
2016,21,crotone,Crisetig L.,6.5,,,,,,1.0,,6.0,C
2016,21,crotone,Stoian A.,5.5,,,,,,,,5.5,T
2016,21,crotone,Falcinelli D.,6.0,,,,,,,,6.0,A
2016,21,crotone,Trotta M.,5.5,,,,,,,,5.5,A
2016,21,crotone,Martella B.,6.0,,,,,,,,6.0,D
2016,21,empoli,Skorupski L.,6.5,,,,,,,,6.5,P
2016,21,empoli,Bellusci G.,6.0,,,,,,1.0,,5.5,D
2016,21,empoli,Laurini V.,6.0,,,,,,,,6.0,D
2016,21,empoli,Pasqual M.,6.5,,,,,,1.0,,6.0,D
2016,21,empoli,Costa A.,6.0,,,,,,1.0,,5.5,D
2016,21,empoli,Buchel M.,6.0,,,,,,,,6.0,C
2016,21,empoli,Croce D.,6.5,,,,,,,,6.5,C
2016,21,empoli,Krunic R.,6.0,,,,,,,,6.0,T
2016,21,empoli,Mchedlidze L.,7.0,1.0,,,,,,,10.0,A
2016,21,empoli,Maccarone M.,5.5,,,,,,,,5.5,A
2016,21,empoli,Pucciarelli M.,5.0,,,,,,,,5.0,A
2016,21,empoli,Veseli F.,6.5,,1.0,,,,,,7.5,D
2016,21,empoli,Tello A.,5.5,,,,,,1.0,,5.0,C
2016,21,empoli,Thiam M.,5.0,,,,,,,,5.0,A
2016,21,fiorentina,Tatarusanu C.,7.0,,,,,,,,7.0,P
2016,21,fiorentina,Astori D.,6.0,,,,,,,,6.0,D
2016,21,fiorentina,Rodriguez G.,6.0,,,,,,,,6.0,D
2016,21,fiorentina,Valero B.,5.5,,,,,,,,5.5,C
2016,21,fiorentina,Sanchez C.,6.5,,,,,,1.0,,6.0,C
2016,21,fiorentina,Vecino M.,6.5,,1.0,,,,,,7.5,C
2016,21,fiorentina,Badelj M.,6.0,,,,,,,,6.0,C
2016,21,fiorentina,Bernardeschi F.,6.5,,,,,,1.0,,6.0,T
2016,21,fiorentina,Tello C.,6.0,1.0,,,,,,,9.0,T
2016,21,fiorentina,Chiesa F.,7.0,1.0,,,,,,,10.0,T
2016,21,fiorentina,Babacar K.,6.0,1.0,,1.0,,,,,9.0,A
2016,21,fiorentina,Olivera M.,6.5,,,,,,,,6.5,D
2016,21,fiorentina,Tomovic N.,,,,,,,,,,D
2016,21,fiorentina,Cristoforo S.,6.5,,,,,,,,6.5,C
2016,21,genoa,Lamanna E.,6.0,-2.0,,,,,,,4.0,P
2016,21,genoa,Edenilson A.,5.5,,,,,,,,5.5,D
2016,21,genoa,Burdisso N.,5.5,,,,,,,,5.5,D
2016,21,genoa,Izzo A.,6.0,,,,,,,,6.0,D
2016,21,genoa,Munoz E.,6.5,,,,,,,,6.5,D
2016,21,genoa,Cataldi D.,5.0,,,,,,1.0,,4.5,C
2016,21,genoa,Rigoni L.,6.0,,,,,,,,6.0,C
2016,21,genoa,Laxalt D.,6.0,,,,,,,,6.0,C
2016,21,genoa,Ocampos L.,6.0,1.0,,1.0,,,,,9.0,T
2016,21,genoa,Lazovic D.,5.5,,,,,,,,5.5,T
2016,21,genoa,Simeone G.,7.0,1.0,,,,,,,10.0,A
2016,21,genoa,Cofie I.,6.0,,1.0,,,,,,7.0,C
2016,21,genoa,Pandev G.,6.5,,,,,,,,6.5,A
2016,21,genoa,Pinilla M.,5.5,,,,,,,,5.5,A
2016,21,inter,Handanovic S.,6.0,,,,,,,,6.0,P
